,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3123,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3124,코카_토레타P900ml,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3125,푸드_뉴혼당패스트리,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3126,크라운_새콤달콤블루소다,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3127,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3128,김천_깨끗한계란10입,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3129,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3130,세척사과,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3131,선명_하루견과요거트,매일_멸균흰우유200ml,김천_깨끗한계란10입,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3132,nan,HJF_숯향가득삼겹살구이,세척사과,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3133,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3134,CJ_맛있는소시지160g,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3135,CJ_진한참기름110ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3136,돌_후룻바틀파인애플666g,세척사과,크라운_새콤달콤블루소다,nan,제이_초코츄러스맛팝콘,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3137,새롬_썬키스트오렌지3입망,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3139,매일_멸균흰우유200ml,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3140,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3141,돌_후룻바틀파인애플666g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3146,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3147,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3148,매일_멸균흰우유200ml,동원_지중해황도410g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3149,에이치앤비_씨없는청포도,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,실속_1500모닝롤6입,이가_투움바파스타,CJ_진한참기름110ml,nan,진진_강릉커피블랙8T,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3150,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151,선명_하루견과요거트,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,선명_하루견과요거트,실속_1500모닝롤6입,롯데_빅롤리팝버블껌,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153,푸드_뉴혼당패스트리,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3155,CJ_맛있는소시지160g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3156,돌_후룻바틀파인애플666g,지구인_채식주의샐러드볼,선명_하루견과요거트,동원_체다치즈3입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3157,nan,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,동원_모닝버터200g,이멕스_비첸지밀크크림65g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3158,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3159,nan,세척사과,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3160,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3161,매일_멸균흰우유200ml,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3162,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3163,매일_멸균흰우유200ml,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3164,더본_빽햄200g,세척사과,nan,지구인_채식주의샐러드볼,동원_모닝버터200g,실속_1500모닝롤6입,에이치비_우유식빵,CJ_진한참기름110ml,동원_꽁치400g,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3165,매일_멸균흰우유200ml,선명_하루견과요거트,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3166,도_고기듬뿍김치제육,새롬_썬키스트오렌지3입망,세척사과,선명_하루견과요거트,실속_1500모닝롤6입,CJ_백설밀가루1kg,nan,샘표_폰타나머쉬룸수프,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3167,김천_깨끗한계란10입,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3168,크라운_새콤달콤블루소다,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3169,매일_멸균흰우유200ml,선명_하루견과요거트,코카_토레타P900ml,오뚜기_미니허니머스타드,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3170,더본_빽햄200g,세척사과,매일_멸균흰우유200ml,실속_1500모닝롤6입,웅진_꿀홍삼병180ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3171,nan,선명_하루견과요거트,nan,에이치비_우유식빵,nan,CJ_백설정백당1kg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3172,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3173,매일_멸균흰우유200ml,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3174,HJF_숯향가득삼겹살구이,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3175,HJF_숯향가득삼겹살구이,롯데_의성마늘무안양파2입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3176,nan,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,CJ_진한참기름110ml,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3177,동원_체다치즈3입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3178,돌_후룻바틀파인애플666g,씨엔_블루베리100g,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,선명_하루견과요거트,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3179,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3180,새롬_썬키스트오렌지3입망,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3181,nan,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,선명_하루견과요거트,nan,실속_1500모닝롤6입,에이치비_우유식빵,실속_1500모닝롤6입,nan,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3182,이멕스_비첸지밀크크림65g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3183,돌_후룻바틀파인애플666g,동원_모닝버터200g,매일_멸균흰우유200ml,에이치비_우유식빵,롯데_애플뚱모스빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3184,nan,세척사과,실속_1500모닝롤6입,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3185,CJ_맛있는소시지160g,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,동원_체다치즈3입,지구인_채식주의샐러드볼,김천_깨끗한계란10입,실속_1500모닝롤6입,에이치비_우유식빵,오뚜기_명품쌀3kg,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3186,CJ_맛있는소시지160g,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3187,CJ_맛있는소시지160g,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3188,동원_체다치즈3입,실속_1500모닝롤6입,nan,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3189,농심_츄파춥스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3190,돌_후룻바틀파인애플666g,씨엔_블루베리100g,nan,nan,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3191,세척사과,매일_멸균흰우유200ml,매일_멸균흰우유200ml,동원_체다치즈3입,김천_깨끗한계란10입,실속_1500모닝롤6입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3192,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,에이치앤비_씨없는청포도,동원_지중해황도410g,동원_체다치즈3입,실속_1500모닝롤6입,광동_제주삼다수P500ml,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3193,동원_통그릴델리햄150g,세척사과,지구인_채식주의샐러드볼,동원_모닝버터200g,동원_체다치즈3입,nan,김천_깨끗한계란10입,푸드_뉴혼당패스트리,오뚜기_명품쌀3kg,nan,삼경_델몬트파인애플836g,동원_꽁치400g,진진_강릉커피블랙8T,동서_현미녹차25T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3194,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,동원_체다치즈3입,동원_체다치즈3입,실속_1500모닝롤6입,에이치비_우유식빵,햄_크림치즈치킨버거,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3195,머거본_실속커피땅콩100g,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3196,더본_빽햄200g,도_고기듬뿍김치제육,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3197,더본_빽햄200g,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3198,동원_모닝버터200g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3200,도_고기듬뿍김치제육,지구인_채식주의샐러드볼,nan,광동_제주삼다수P500ml,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3201,nan,동원_통그릴델리햄150g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3202,동원_통그릴델리햄150g,새롬_썬키스트오렌지3입망,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3203,매일_멸균흰우유200ml,nan,nan,푸드_뉴혼당패스트리,CJ_백설밀가루1kg,동원_꽁치400g,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3204,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3205,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3206,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3207,지구인_채식주의샐러드볼,에이치비_우유식빵,CJ_백설정백당1kg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3208,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,동원_모닝버터200g,코카_토레타P900ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3209,CJ_맛있는소시지160g,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,선명_하루견과요거트,동원_체다치즈3입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3210,동원_통그릴델리햄150g,HJF_숯향가득삼겹살구이,롯데_의성마늘무안양파2입,CJ_오곡참깨드레싱105g,김천_깨끗한계란10입,에이치비_우유식빵,CJ_백설밀가루1kg,오리온_왕고래밥스낵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3211,CJ_맛있는소시지160g,매일_멸균흰우유200ml,선명_하루견과요거트,푸드_뉴혼당패스트리,풍림_스위디메이플푸딩,광동_제주삼다수P500ml,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3212,새롬_썬키스트오렌지3입망,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3213,롯데_허쉬아몬드초콜릿,농심_츄파춥스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3214,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3215,CJ_맛있는소시지160g,돌_후룻바틀파인애플666g,세척사과,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,nan,동원_지중해황도410g,선명_하루견과요거트,이멕스_비첸지밀크크림65g,동원_체다치즈3입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3216,도_고기듬뿍김치제육,새롬_썬키스트오렌지3입망,돌_후룻바틀파인애플666g,세척사과,동원_지중해황도410g,동원_체다치즈3입,실속_1500모닝롤6입,롯데_허쉬아몬드초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3217,씨엔_블루베리100g,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,선명_하루견과요거트,동원_체다치즈3입,실속_1500모닝롤6입,크라운_새콤달콤블루소다,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3218,도_브레드쏘야도시락,CJ_진한참기름110ml,광동_제주삼다수P500ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3219,도_고기듬뿍김치제육,nan,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3220,CJ_맛있는소시지160g,동원_통그릴델리햄150g,지구인_채식주의샐러드볼,지구인_채식주의샐러드볼,매일_멸균흰우유200ml,매일_멸균흰우유200ml,선명_하루견과요거트,푸드_뉴혼당패스트리,삼립미각_이즈니버터와플,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3221,실속_1500모닝롤6입,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3222,nan,실속_1500모닝롤6입,서울_ABC주스,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3223,CJ_맛있는소시지160g,HJF_숯향가득삼겹살구이,매일_멸균흰우유200ml,선명_하루견과요거트,실속_1500모닝롤6입,에이치비_우유식빵,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3224,세척사과,매일_멸균흰우유200ml,이멕스_비첸지밀크크림65g,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3225,에이치앤비_씨없는청포도,매일_멸균흰우유200ml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3226,롯데_허쉬밀크초콜릿,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3227,진진_강릉커피블랙8T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
