"Item_id","Product_name","Price","Qty","Category"
"11634","³ó½É_Æ÷Å×ÅäÄ¨À°°³Àå»ç¹ß","1500","100","snack"
"11635","¿À¸®¿Â_´ÙÀÌÁ¦¾À","1200","100","snack"
"11636","Çªµå_ÃÊÄÚ¼Ò¶ó»§","1500","100","snack"
"11637","»ï¾ç_º°»ÇºüÀÌ72g","800","100","snack"
"11638","¿¹½º_Æ®·Ñ¸®¹ö°ÅXXL","1500","100","snack"
"11639","·Ôµ¥_ABCÃÊÄÚÄíÅ°50g","1000","100","snack"
"11640","ÇØÅÂ_Æ÷Å°1500","1500","100","snack"
"11641","·Ôµ¥_Å©·±Å°¹Ù¿ùµåÄÜ¸À","1200","100","snack"
"11642","ÇØÅÂ_¾ÆÄ«½Ã¾Æ²­1000","1000","100","snack"
"11643","ÇØÅÂ_Àº´Ü²­1000","1000","100","snack"
"11644","¿À¸®¿Â_²¿ºÏÄ¨ÄÜ½ºÇÁ160g","3000","100","snack"
"11645","¿À¸®¿Â_ÅÂ¾çÀÇ¸À½ã135g","2500","100","snack"
"11646","ÇÇ¿À·¹_Äí¾ØÅ©¿À¹É·¿","2500","100","snack"
"11647","¿À¸®¿Â_´ÚÅÍÀ¯´Ü¹éÁú¹Ù","1500","100","snack"
"11648","³ó½É_ÂÌº´Â¥ÆÄ°ÔÆ¼¸À","1000","100","snack"
"11649","¿À¸®¿Â_°¨ÀÚ¼Ò½ºµ¥¸®¾ß³¢","1500","100","snack"
"11650","ÄÌ·Î±×_Å©·±Ä¡³Ó¿¡³ÊÁö¹Ù","1200","100","snack"
"11651","¿À¸®¿Â_Ä¡Å²ÆË´ß°­Á¤¸À","1000","100","snack"
"11652","·Ôµ¥_Ã»Æ÷µµÁ©¸®","1200","100","snack"
"11653","ÇØÅÂ_Æ÷Å°Ã¼¸®ºí¶ó½æ","1500","100","snack"
"11654","¸ÅÀÏ_Æä·¹·Î´©ÅÚ¶ó¾Ø°í","2200","100","snack"
"11655","ÄÌ·Î±×_ÄÜÇª·Î½ºÆ®ÄÅ","1600","100","snack"
"11656","·Ôµ¥_ID¹Í½ºº£¸®²­","1200","100","snack"
"11657","³¢¸®³Ãµ¿_½ºÆ½Ä¡ÁîÄÉÀÍ","2400","100","snack"
"11658","ÇØÅÂ_Æ¼¶ó¹Ì¼öÈ¨·±º¼46g","1500","100","snack"
"11659","¸®¾óµþ±âÃÊÄÚº¼","2500","100","snack"
"11660","³ó½É_¿¡½ºÅ°¸ð¹ä60g","1500","100","snack"
"11661","Å©¶ó¿î_²Ü¶¥Äáµë»ÒÄ«¶ó¸á","1500","100","snack"
"11662","»ï¸³_ºòµþ±â»÷µå2ÀÔ","1500","100","snack"
"11663","HEYROO¸®Æ²Ä¡ÁîÅ¥ºê","1200","100","snack"
"11664","µ¨¸®ÆÊ_¾Øµð½ºÅäÇÇÅ©·±Ä¡","1500","100","snack"
"11665","µ¨¸®ÆÊ_¾Øµð½º¹ÎÆ®ÃÊÄÝ¸´","1500","100","snack"
"11666","»ï¸³_º§±â¿¡ÃÊÄÚ¿ÍÇÃ","1500","100","snack"
"11667","»ï¸³_ÃÊÄÚºí¶û","1200","100","snack"
"11668","»ï¸³_µçµç¿Õ¸¸Áê","1000","100","snack"
"11669","·Ôµ¥_¾ö¸¶¼ÕÆÄÀÌ127g","3000","100","snack"
"11670","»ï¸³_²Üµ¥´Ï½¬4ÀÔ","1500","100","snack"
"11671","¸ÅÅ©·Î_ÇÏÀÌÃò»ç¿ö·¹¸ó¸À","1000","100","snack"
"11672","Çªµå_Å©¸²Ä¡Áî½Ã³ª¸ó·Ñ","1200","100","snack"
"11673","³×½½·¹_Å¶Ä¹Ã»Å°Äí¾ØÅ©","1200","100","snack"
"11674","µ¿¾Æ_¹ÚÄ«½ºÁ©¸®","1200","100","snack"
"11675","·Ôµ¥_¸®ÇÊ¿À¸®Áö³Î²­","5000","100","snack"
"11676","¿¹½º_Æ®·Ñ¸®¹Ì´Ï¹ö°Å10g","400","100","snack"
"11677","ÇÇ¿À·¹_¿ìÀ¯»ýÅ©¸²ÄÉÀÍ","3000","100","snack"
"11678","ÇØÅÂ_ºü»õÄÜÄ¡Áî¶ø½ºÅÍ¸À","1500","100","snack"
"11679","¿À¸®¿Â_»ýÅ©¸²ÆÄÀÌ6ÀÔ","2500","100","snack"
"11680","·Ôµ¥_Å©·±Å°¹ÙµÅÁö¹Ù¸À","1200","100","snack"
"11681","·Ôµ¥_µµ¸®Åä½º³ªÃÝÄ¡Áî","1500","100","snack"
"11682","µ¹_ÆÄÀÎ¾ÖÇÃÄÅ198g","2500","100","snack"
"11683","»ï±¤_¸¶Ä«´Ù¹Ì¾Æ¹Ì´ÏÃÊÄÝ","600","100","snack"
"11684","Å©¶ó¿î_²É°Ô¶û","1500","100","snack"
"11685","·Ôµ¥_±¸¹Ì±¸¹ÌÁ©¸®","1000","100","snack"
"11686","ÇØÅÂ_Æ÷Å°±Ø¼¼","1500","100","snack"
"11687","¼­¿µ_¹ÐÄ«¿À·¹¿À","2900","100","snack"
"11688","¼­¿µ_¹ÐÄ«¾ËÆÄÀÎ¹ÐÅ©","2900","100","snack"
"11689","¿À¸®¿Â_°¨ÀÚ¿£¼Ò½ºÄ¥¸®¸À","1500","100","snack"
"11690","¸¶Áî_½º´ÏÄ¿Áî´ÙÅ©","1200","100","snack"
"11691","¿À¸®¿Â_±×·¡³î¶ó¹Ù°ËÀºÄá","1200","100","snack"
"11692","¿À¸®¿Â_±×·¡³î¶ó¹Ù¹«È­°ú","1200","100","snack"
"11693","¸¶Áî_ÀÌÅ¬¸³½ºÇÇÄ¡Äµµð","2500","100","snack"
"11694","¸¶Áî_ÀÌÅ¬¸³½ºÆäÆÛ¹ÎÆ®","2500","100","snack"
"11695","·Ôµ¥_ÄÚÆÃÀÚÀÏ¸®ÅçºòÆÑ²­","1000","100","snack"
"11696","ÀÏ½Å_ÇÏ¸®º¸ÀÚ¸ù¸À100g","1800","100","snack"
"11697","ÇØÅÂ_¿À»çÂê1500","1500","100","snack"
"11698","ÇØÅÂ_Ä®·Î¸®¹Ù¶õ½º","1700","100","snack"
"11699","·Ôµ¥_¹Ì´Ï¿¬À¯»÷µå5ÀÔ","1800","100","snack"
"11700","·Ôµ¥_²¿±òÄÜ±º¿Á¼ö¼ö144g","3000","100","snack"
"11701","·Ôµ¥_¸ó½ºÅÍÄ¢ÃËÆ¼¶ó¹Ì¼ö","1200","100","snack"
"11702","·Ôµ¥_¸ó½ºÅÍÄ¢ÃË¼îÄÝ¶ó","1200","100","snack"
"11703","»ï¸³_Àú¿Â¼÷¼º¹ÐÅ°ÆÎ","1500","100","snack"
"11704","HEYROO°í±¸¸¶½º³¼1200","1200","100","snack"
"11705","HEYROO¸¶´Ã¸ÀÄÜ½º³¼1200","1200","100","snack"
"11706","HEYROO¿À¶õ´Ù½º³¼1200","1200","100","snack"
"11707","HEYROO¿Õ¼Ò¶ó°úÀÚ1200","1200","100","snack"
"11708","»ï¸³_ÀëÀÖ´Âµþ±âÄíÅ°","1000","100","snack"
"11709","»ï¸³_ÀëÀÖ´Â»ç°úÄíÅ°","1000","100","snack"
"11710","·Ôµ¥_¾Ö´ÏÅ¸ÀÓºÀÁöÄµµð92g","2500","100","snack"
"11711","·Ôµ¥_½ºÄ«Ä¡ºÀÁöÄµµð157g","2500","100","snack"
"11712","·Ôµ¥_Ã»Æ÷µµºÀÁöÄµµð153g","2500","100","snack"
"11713","¿À¸®¿Â_¾ÆÀÌ¼ÅÃòÀ×Ã»»ç°ú","1000","100","snack"
"11714","HEYROO±î¸Áº£¸£ÄíÅ°1200","1200","100","snack"
"11715","ÇØÅÂ_±¸¿îÄ¡Áî°¨ÀÚÄ¨","1500","100","snack"
"11716","HEYROO±èµÎºÎ½º³¼","1200","100","snack"
"11717","HEYROOÁøÇÑÃÊÄÚÄ¨ÄíÅ°","1200","100","snack"
"11718","ÇØÅÂ_¿À¿¹½º6000","6000","100","snack"
"11719","Å©¶ó¿î_¶¥ÄáÄ«¶ó¸áºÀÁö","2000","100","snack"
"11720","¿À¸®¿Â_´ÚÅÍÀ¯¿¡³ÊÁö¹Ù","1200","100","snack"
"11721","·Ôµ¥_È­ÀÌÆ®ÄíÅ°»©»©·Î1500","1500","100","snack"
"11722","·Ôµ¥_¾Æ¸óµå»©»©·Î1500","1500","100","snack"
"11723","·Ôµ¥_ÃÊÄÚ»©»©·Î1500","1500","100","snack"
"11724","ÇØÅÂ_µþ±â¿þÇÏ½º900","900","100","snack"
"11725","ÇØÅÂ_Å©¸²¿þÇÏ½º900","900","100","snack"
"11726","ÇØÅÂ_¸Àµ¿»ê90g","2000","100","snack"
"11727","ÇØÅÂ_ÀÚÀ¯½Ã°£¾Æ¸óµå36g","1000","100","snack"
"11728","»ï¸³_¿¬À¯¿äÆÎ","1300","100","snack"
"11729","HEYROO½Ò¶±ººÀÌ1200","1200","100","snack"
"11730","HEYROO½Å³ª´Â´ºÂ¯1200","1200","100","snack"
"11731","HEYROO´ÞÄÞÇÑ´ë·Õ°úÀÚ1200","1200","100","snack"
"11732","HEYROO²¿ºÒÀÌ¶ó¸é½º³¼1200","1200","100","snack"
"11733","HEYROO»½ÀÌ¿ä½º³¼1200","1200","100","snack"
"11734","ÀÏ½Å_Çª½¬ÆËÆ®¸®ÇÃÄµµð","3000","100","snack"
"11735","HEYROO°£ÀåÄ¡Å²¸ÀÆËÄÜ1200","1200","100","snack"
"11736","³ó½É_¿ÀÂ¡¾î´Ù¸®´Þ´Þ±¸ÀÌ","1500","100","snack"
"11737","HEYROOÄ«¶ó¸á¸ÀÆËÄÜ1200","1200","100","snack"
"11738","HEYROO°í¼ÒÇÑÄ¡ÁîÆËÄÜ1200","1200","100","snack"
"11739","HEYROOÄÜ¼Ò¸Þ¸ÀÆËÄÜ1200","1200","100","snack"
"11740","¿À¸®¿Â_ÈÄ¶óº¸³ëÄð¹ÎÆ®","800","100","snack"
"11741","³ó½É_ÄÜÇª·Î½ºÆ®230g","3000","100","snack"
"11742","·Ôµ¥_½Ò·Îº°¿À¸®Áö³Î","1500","100","snack"
"11743","µ¿¼­_¿À·¹¿À¿ÀÁî250g","6100","100","snack"
"11744","Å©¶ó¿î_Å°Ä¿¹ÙÆ®À©µþ±â¸À","1200","100","snack"
"11745","Å©¶ó¿î_»õÄÞ´ÞÄÞºí·ç¼Ò´Ù","500","100","snack"
"11746","¿À¸®¿Â_ÅÂ¾çÀÇ¸À½ã80g","1500","100","snack"
"11747","CJ_»Ú¶ìÃ¿Æ÷µµ160g","1800","100","snack"
"11748","CJ_»Ú¶ìÃ¿º¹¼þ¾Æ160g","1800","100","snack"
"11749","·Ôµ¥_Çã½¬¹ÐÅ©ÃÊÄÝ¸´","1500","100","snack"
"11750","ÀÏ½Å_Çª½¬ÆËÄµµð","1200","100","snack"
"11751","·Ôµ¥_¾¾¸®¾ó¿ÀÆ®ÄÅ","2500","100","snack"
"11752","¿À¸®¿Â_Á©¸®µ¥ÀÌ¼®·ù","1000","100","snack"
"11753","ÇØÅÂ_ÀÚÀ¯½Ã°£Å©¸®½ºÇÇ","1000","100","snack"
"11754","CJ_»Ú¶ìÃ¿¹Ð°¨160g","1800","100","snack"
"11755","Å©¶ó¿î_¹Ì´Ï½©µþ±â24g","1000","100","snack"
"11756","¸ÅÀÏ_Å²´õÁ¶ÀÌ»Ç·Î·Î","1700","100","snack"
"11757","ÄÌ·Î±×_Çã½¬ÃÊÄÚ½Ã¸®¾ó50g","1500","100","snack"
"11758","·Ôµ¥_¾ÆÀÌ½ººê·¹ÀÌÄ¿Æ÷µµ","3500","100","snack"
"11759","µ¿¼­_ÄÜÇª¶óÀÌÆ®¹ÐÅ©¹Ù","1200","100","snack"
"11760","³ó½É_ÂÌº´¾È¼ºÅÁ¸é¸À","1000","100","snack"
"11761","¿À¸®¿Â_ÃÊÄÚÄ¨ÃÊÄÚÆÄÀÌ","6000","100","snack"
"11762","Å©¶ó¿î_Å°Ä¿¹Ù³ìÂ÷¸À","1000","100","snack"
"11763","¼­¿µ_È¦½ºXS·¹¸ó¹ÎÆ®","1500","100","snack"
"11764","¼­¿µ_È¦½ºXS¸àÅä¸³ÅÍ½º","1500","100","snack"
"11765","¿À¸®¿Â_Ä«¶ó¸á¿À¸®Áö³Î","1000","100","snack"
"11766","¿À¸®¿Â_ÅëÅ©","1200","100","snack"
"11767","³ó½É_À£Ä¡½ºÈÄ¸£Æ®Á©¸®","1600","100","snack"
"11768","ÄÌ·Î±×_Ã½½ºÃÊÄÚÄÅ","1600","100","snack"
"11769","¿À¸®¿Â_´ÙÀÌÁ¦¹Ì´ÏÃÊÄÚ","1200","100","snack"
"11770","»ï¸³_Àú¿Â¼÷¼º¿ÏµàÆÎ","1500","100","snack"
"11771","ÆËÄÜ_·»Áö¿ëÆËÄÜ¹öÅÍ¸À","1500","100","snack"
"11772","ÇÁ¸µ±Û½º_ÇÒ¶óÇÇ´¢110g","3500","100","snack"
"11773","¹Ì¼º_Çã½¬ÄíÅ°È­ÀÌÆ®","1500","100","snack"
"11774","¹Ì¼º_Çã½¬ÄíÅ°¿À¸®Áö³Î","1500","100","snack"
"11775","µ¿¼­_ÄÜÇª¶óÀÌÆ®","4100","100","snack"
"11776","³ó½É_»õ¿ì±ø90g","1300","100","snack"
"11777","ÇØÅÂ_Çã´Ï¹öÅÍÄ¨","1500","100","snack"
"11778","·Ôµ¥_²¿±òÄÜ±º¿Á¼ö¼ö¸À","1500","100","snack"
"11779","·Ôµ¥_²¿±òÄÜ¸ÅÄÞ´ÞÄÞ","1500","100","snack"
"11780","³ó½É_²Ü²Ê¹è±â90g","1500","100","snack"
"11781","¿À¸®¿Â_Æ÷Ä«Ä¨¾î´Ï¾ð66g","1500","100","snack"
"11782","³ó½É_´ß´Ù¸®³Ê°Ù130g","2700","100","snack"
"11783","³ó½É_¸Å¿î»õ¿ì±ø90g","1300","100","snack"
"11784","¿À¸®¿Â_Æ÷Ä«Ä¨¿À¸®Áö³Î66g","1500","100","snack"
"11785","³ó½É_Æ÷½ºÆ½84g","1500","100","snack"
"11786","ÇØÅÂ_ÃÊÄÚÈ¨·±º¼46g","1500","100","snack"
"11787","¿À¸®¿Â_ÃÊÄÚÆÄÀÌ12ÀÔ","4800","100","snack"
"11788","·Ôµ¥_ºóÃ÷","2400","100","snack"
"11789","ÇØÅÂ_ÃÊÄÚÈ¨·±º¼146g","4500","100","snack"
"11790","·Ôµ¥_¸¶°¡·¿Æ®264g","4400","100","snack"
"11791","¿À¸®¿Â_´ÙÀÌÁ¦ÃÊÄÚ","2500","100","snack"
"11792","·Ôµ¥_Ä­ÃÝ54g","1000","100","snack"
"11793","ÇØÅÂ_¸Àµ¿»ê165g","3000","100","snack"
"11794","HEYROOÄÜÃÊÄÚÇÃ·¯½º","1200","100","snack"
"11795","³ó½É_¾çÆÄ¸µ84g","1500","100","snack"
"11796","Å©¶ó¿î_ÄÜÄ¨70g","1500","100","snack"
"11797","HEYROO¼ÒÇÁÆ®ÀÎÀý¹Ì½º³¼","1500","100","snack"
"11798","³ó½É_ÂÌº´¸ÅÄÞÇÑ¸À","1000","100","snack"
"11799","³ó½É_¿ÀÂ¡¾îÁý83g","1500","100","snack"
"11800","¿À¸®¿Â_¿ÀÂ¡¾î¶¥Äá98g","1500","100","snack"
"11801","¿À¸®¿Â_¿ÀÂ¡¾î¶¥Äá202g","3000","100","snack"
"11802","³ó½É_ÀÚ°¥Ä¡90g","1500","100","snack"
"11803","ÇØÅÂ_¿¡ÀÌ½º","1500","100","snack"
"11804","¿À¸®¿Â_ÃÊÄÚ¼ÛÀÌ","1000","100","snack"
"11805","µ¿¼­_¿À·¹¿ÀÈ­ÀÌÆ®Å©¸²","1500","100","snack"
"11806","ÇØ±¤_ÇÁ·¹Ã¿Ã¼´ÙÄ¡Áî","1500","100","snack"
"11807","·Ôµ¥_¸ù½©Ä«Ä«¿ÀÄÉÀÌÅ©6ÀÔ","3000","100","snack"
"11808","·Ôµ¥_Ä«½ºÅ¸µå6ÀÔ","3000","100","snack"
"11809","·Ôµ¥_Á¦Å©¿À¸®Áö³Î100g","1500","100","snack"
"11810","·Ôµ¥_²¿±òÄÜ°í¼ÒÇÑ¸À67g","1500","100","snack"
"11811","ÇØÅÂ_Çã´Ï¹öÅÍÄ¨120g","3000","100","snack"
"11812","HEYROO¸À»õ¿ìÄ¨","1200","100","snack"
"11813","³ó½É_¹Ù³ª³ªÅ±75g","1500","100","snack"
"11814","¿À¸®¿Â_½ºÀ®Ä¨°íÃßÀå60g","1500","100","snack"
"11815","ÇÁ¸µ±Û½º_¿À¸®Áö³Î110g","3500","100","snack"
"11816","HEYROO¸¶´Ã¹Ù°ÔÆ®","1200","100","snack"
"11817","¿À¸®¿Â_ÃËÃËÇÑÃÊÄÚÄ¨","2400","100","snack"
"11818","·Ôµ¥_ºü´ÙÄÚÄÚ³´100g","1500","100","snack"
"11819","·Ôµ¥_Ä¢ÃË","2400","100","snack"
"11820","µ¿¼­_¿À·¹¿ÀÃÊÄÝ¸´Å©¸²","1500","100","snack"
"11821","Å©¶ó¿î_¹öÅÍ¿ÍÇÃ","3000","100","snack"
"11822","·Ôµ¥_¸ù½©Å©¸²ÄÉÀÌÅ©6ÀÔ","3000","100","snack"
"11823","³ó½É_´ß´Ù¸®ÈÄ¶óÀÌµå66g","1500","100","snack"
"11824","¿À¸®¿Â_°í¼Ò¹Ì","1500","100","snack"
"11825","¿À¸®¿Â_½ºÀ®Ä¨»ç¿ö¾î´Ï¾ð","1500","100","snack"
"11826","HEYROOÄÜÄ¨±º¿Á¼ö¼ö¸À170g","2000","100","snack"
"11827","·Ôµ¥_Ä¡Åä½º¸ÅÄÞ´ÞÄÞÇÑ¸À","1500","100","snack"
"11828","ÇÁ¸µ±Û½º_¾çÆÄ110g","3500","100","snack"
"11829","Å©¶ó¿î_ÄÜÃÊ","1200","100","snack"
"11830","¿À¸®¿Â_µµµµÇÑ³ªÃÝÄ¡Áî92g","1500","100","snack"
"11831","ÇÁ¸µ±Û½º_¾çÆÄ¸À53g","1700","100","snack"
"11832","¿À¸®¿Â_´«À»°¨ÀÚ56g","1500","100","snack"
"11833","HEYROOÇÁ·¹Ã¿&Ä«¶ó¸á","1200","100","snack"
"11834","¿À¸®¿Â_¶¥Äá°­Á¤","1500","100","snack"
"11835","Å©¶ó¿î_ÄíÅ©´Ù½º128g","3000","100","snack"
"11836","¿À¸®¿Â_ÃÊÄÚÄ¨ÄíÅ°","1500","100","snack"
"11837","·Î¾ÆÄ«_Ä«Ä«¿À¿þÇÏ½º","1500","100","snack"
"11838","ÇØÅÂ_ÃÊÄÚÇÈ","1500","100","snack"
"11839","Å©¶ó¿î_ºòÆÄÀÌµþ±â","3200","100","snack"
"11840","Å©¶ó¿î_ÃÝÄÚÇÏÀÓ142g","3300","100","snack"
"11841","·Ôµ¥_·Ôµ¥»÷µå¿À¸®Áö³¯105","1500","100","snack"
"11842","¿À¸®¿Â_¹ÌÂê½º³¼ÆÑ","700","100","snack"
"11843","¿À¶Ñ±â_»Ñ¼Å»Ñ¼ÅºÒ°í±â¸À","900","100","snack"
"11844","¿À¸®¿Â_²¿ºÏÄ¨ÄÜ½ºÇÁ¸À","1500","100","snack"
"11845","Å©¶ó¿î_Ä«¶ó¸áÄÜ¸ÞÀÌÇÃ74g","1500","100","snack"
"11846","³ó½É_Á¶Ã»À¯°ú96g","1500","100","snack"
"11847","ÇÁ¸µ±Û½º_ÇÖ½ºÆÄÀÌ½Ã110g","3500","100","snack"
"11848","¿À¸®¿Â_Æ÷Ä«Ä¨¿À¸®Áö³Î137","2200","100","snack"
"11849","ÃÊÄÚ_Æ÷ÄÏ¸ó½º³¼","2200","100","snack"
"11850","ÇÁ¸µ±Û½º_¿À¸®Áö³¯53g","1700","100","snack"
"11851","Ã»¿ì_Âü±ú½ºÆ½","2000","100","snack"
"11852","¿À¸®¿Â_ÂüºØ¾î»§6ÀÔ","4200","100","snack"
"11853","ÇØÅÂ_¹öÅÍ¸µÄíÅ°","1500","100","snack"
"11854","µ¿¼­_¸®Ã÷Ä¡Áî»÷µå96g","1900","100","snack"
"11855","ÇØÅÂ_±¸¿î°¨ÀÚ","3600","100","snack"
"11856","¿À¸®¿Â_¿À°¨ÀÚ±×¶óÅÁ50g","1200","100","snack"
"11857","³ó½É_¾Ë»õ¿ìÄ¨68g","1500","100","snack"
"11858","HEYROOÃ¼´ÙÄ¡Áî³ªÃÝÄ¨","1500","100","snack"
"11859","Å©¶ó¿î_ÁÒ¸®Æþ","1500","100","snack"
"11860","·Ôµ¥_Ä¡Åä½º½º¸ðÅ°¹Ùº£Å¥","1500","100","snack"
"11861","¿À¸®¿Â_¿Õ°í·¡¹ä½º³¼","1200","100","snack"
"11862","ÃÊÄÚ_½ÅÂ¯ÃÊÄÚºñ","2200","100","snack"
"11863","ÇØÅÂ_ÈÄ·»Ä¡ÆÄÀÌµþ±â","3800","100","snack"
"11864","Å©¶ó¿î_È­ÀÌÆ®ÇÏÀÓ142g","3300","100","snack"
"11865","¿À¸®¿Â_´ÙÀÌÁ¦","2000","100","snack"
"11866","·Î¾ÆÄ«_¹Ù´Ò¶ó¿þÇÏ½º125g","3800","100","snack"
"11867","³ó½É_ÀÎ±â½º³¼4¹øµé","3200","100","snack"
"11868","³ó½É_Æ÷Å×ÅäÄ¨60g","1500","100","snack"
"11869","HEYROO°è¶õ°úÀÚ1200","1200","100","snack"
"11870","Å©¶ó¿î_¸ø¸»¸®´Â½ÅÂ¯","1500","100","snack"
"11871","·Î¾ÆÄ«_¹Ù´Ò¶ó¿þÇÏ½º","1500","100","snack"
"11872","Å©¶ó¿î_ÂüÅ©·¡Ä¿","1200","100","snack"
"11873","Å©¶ó¿î_»Ç·Î·ÎÄ£±¸µéÄ¡Áî","1500","100","snack"
"11874","Å©¶ó¿î_»êµµµþ±â","2500","100","snack"
"11875","¿À¸®¿Â_Æ÷Ä«Ä¨¾î´Ï¾ð137g","3000","100","snack"
"11876","¿À¸®¿Â_¹«¶Ò¶Ò°¨ÀÚÄ¨","1500","100","snack"
"11877","Å©¶ó¿î_Ãò·¯½º84g","1500","100","snack"
"11878","ÇØÅÂ_±¸¿î¾çÆÄ","1500","100","snack"
"11879","¿À¸®¿Â_ÃÊÄÚÆÄÀÌ2P","800","78","snack"
"11880","·Î¾ÆÄ«_¿¡½ºÇÁ·¹¼Ò110g","3800","56","snack"
"11881","¿À¸®¿Â_¿¹°¨Ä¡Áî±×¶óÅÁ80g","1500","100","snack"
"11882","µ¿¼­_¿À·¹¿À¾ÀÁî¹Ù´Ò¶ó","1700","100","snack"
"11883","µ¿¼­_¿À·¹¿À¾ÀÁîÆ¼¶ó¹Ì¼ö","1700","100","snack"
"11884","³ó½É_°¨ÀÚ±ø75g","1500","100","snack"
"11885","Å©¶ó¿î_Ä«¶ó¸áÄÜ¶¥Äá56g","1200","100","snack"
"11886","µ¿¼­_¸®Ã÷Å©·¡Ä¿80g","1500","100","snack"
"11887","¿À¸®¿Â_ÃÊÄÚÆÄÀÌ","400","100","snack"
"11888","ÇØ±¤_ÇÁ·¹Ã¿°¥¸¯¹öÅÍ","1500","100","snack"
"11889","»ï¸³_¿¡±×Ä«½ºÅ×¶ó","1500","100","snack"
"11890","Çªµå³ÃÀå_Å©¸²°¡µæ¸Þ·Ð»§","1600","100","snack"
"11891","Çªµå_´º¶¥Äá»÷µå","1300","100","snack"
"11892","Çªµå_¶â¾î¸Ô´Â¹ã»§","1600","100","snack"
"11893","Çªµå_´ºÈ¥´çÆÐ½ºÆ®¸®","1000","100","snack"
"11894","Çªµå_ÃÊÄÚ¹Ý´ÞÄÉÀÌÅ©","1400","100","snack"
"11895","Çªµå_Ä«½ºÅ¸µåµë»Ò»§","1000","100","snack"
"11896","Çªµå_ÃÊÄÚÅ©¸²Å©·±Ä¡","1200","100","snack"
"11897","Çªµå_´ÜÆÏµë»Ò»§","1100","100","snack"
"11898","µ¹_¸Á°íÄÅ198g","2500","100","snack"
"11899","µ¹_º¹¼þ¾ÆÇÇÄ¡ÄÅ198g","2500","100","snack"
"11900","¶Ñ¶Ç_ÈÄ¸£Ã÷¹Í½º250g","2400","100","snack"
"11901","¶Ñ¶Ç_ÄÚÄÚµþ±â250g","2400","100","snack"
"11902","¶Ñ¶Ç_¹Ð°¨250g","2400","100","snack"
"11903","·Ôµ¥_¹Ì´Ïµþ±â»÷µå","1200","100","snack"
"11904","·Ôµ¥_¹Ì´Ï¶¥Äá»÷µå","1200","100","snack"
"11905","»ï¸³_ÄÝµåºê·ç·ÑÄÉÀÍ","4000","100","snack"
"11906","»ï¸³_ºò½ºÀ§Æ®µ¥´Ï½¬","1300","100","snack"
"11907","»ï¸³_ÁÖÁ¾Ä«½ºÅ¸µå´ÜÆÏ»§","1300","100","snack"
"11908","»ï¸³_ÁÖÁ¾´ÜÆÏÅ©¸²»§","1300","100","snack"
"11909","»ï¸³_ÇÑ¾Æ¸§¹ã¸¸Áê","2500","100","snack"
"11910","»ï¸³_¿ìÀ¯½Ä»§","2000","100","snack"
"11911","»ï¸³_ÃËÃË¹ÐÅ©ÈÄ·¹½¬ÆÎ","2000","100","snack"
"11912","»ï¸³_ÃËÃËÄ¡ÁîÈÄ·¹½¬ÆÎ","2000","100","snack"
"11913","»ï¸³_½Å¼±²ÜÈ£¶±","1900","100","snack"
"11914","»ï¸³_Á¤ÅëÅ©¸²»§","1200","100","snack"
"11915","»ï¸³_Á¤Åëº¸¸§´Þ","1300","100","snack"
"11916","»ï¸³_Çã´ÏÄ«½ºÅ×¶ó","2500","100","snack"
"11917","»ï¸³_¹Ì´Ï¾à°ú","1000","100","snack"
"11918","·Ôµ¥_·ÕÆÐ½ºÃò¸®","1200","100","snack"
"11919","CJ_¿öÅÍÁ©¸®º¹¼þ¾Æ170ML","1800","100","snack"
"11920","CJ_¿öÅÍÁ©¸®»ç°ú170ML","1800","100","snack"
"11921","·ÎÅõ½º_ÃÊÄÚ¿ÍÇÃ","1500","100","snack"
"11922","·ÎÅõ½º_¿À¸®Áö³Î¿ÍÇÃ","1500","100","snack"
"11923","¿À¸®¿Â_¿Õ²ÞÆ²ÀÌ1000","1000","100","snack"
"11924","·Ôµ¥_ÁÒ½º¹ÙÁ©¸®","1200","100","snack"
"11925","¿À¸®¿Â_¸¶ÀÌ±¸¹ÌÆ÷µµ1000","1000","100","snack"
"11926","Æ®·Ñ¸®_½ºÆÄ°ÔÆ¼µþ±âÁ©¸®","2000","100","snack"
"11927","·Î¾ÆÄ¿_È­ÀÌÆ®ÃÊÄÝ¸´50g","2500","100","snack"
"11928","Å©¶ó¿î_¹Ì´Ï½©¾Æ¸óµå24g","1000","100","snack"
"11929","·Î¾ÆÄ¿_´ÙÅ©³ë¾ÆÃÊÄÝ¸´50g","2500","100","snack"
"11930","¿À¸®¿Â_´õÀÚÀÏ¸®Åç¿ë±â²­","4000","100","snack"
"11931","¸ÅÀÏ_Å²´õÃÊÄÝ¸´¸Æ½Ã","800","100","snack"
"11932","ÀÏ½Å_Áê½Ãµå¶øÆËÄµµð","3000","100","snack"
"11933","¸ÅÀÏ_Æä·¹·Î·Î½¦5±¸","3400","100","snack"
"11934","´ë¿µ_Á¹À½¶Ò¿ë±â²­","5000","100","snack"
"11935","³ó½É_ÃòÆÄÃä½º°ÔÄÚÁ©¸®","1800","100","snack"
"11936","·Ôµ¥_Å°¼¼½ºÄí¾ØÅ©82g","3200","100","snack"
"11937","·Ôµ¥_¸ñÄµµð¹Í½ºº£¸®","1000","100","snack"
"11938","·Ôµ¥_¸ñÄµµðÇãºê","1000","100","snack"
